Order Number;Order Position;Supplier;Ordered Product;Product Article Number;End Product;Planned Delivery Date;Arrival Date;Ordered Quantity;Delivered Quantity;Quality
74944;3;28731850;Bohren im Lohn;10657;VK+Bündel m.SK EA-[NUM]-B [CODE]/[NUM] CS;2023-02-17;2023-03-20;1.0;1.0;
74944;4;28731850;Bohren im Lohn;10657;Wärmetauscher EA-[NUM] AEM814_6000 C-St;2023-02-17;2023-03-20;10.0;10.0;
74977;1;95570515;Holzsattel;8575;Sumpferhitzer W-[NUM] ;2023-03-10;2023-03-21;2.0;2.0;
74977;2;95570515;Holzsattel;8575;Sumpferhitzer W-[NUM];2023-03-10;2023-03-21;2.0;2.0;
75086;3;95570515;Holzbalken;8576;Mantel zu M-[NUM] A;2023-02-28;2023-03-21;2.0;2.0;
75203;5;12980207;Sechskantschraube;7000;PSA Adsorber V-[NUM] to V-[NUM];2023-04-28;2023-03-21;100.0;100.0;gest.
75203;6;12980207;Sechskant-Schweißmutter;7015;PSA Adsorber V-[NUM] to V-[NUM];2023-04-28;2023-03-21;100.0;100.0;gest.
75203;1;63601445;U-Scheibe;7020;PSA Adsorber V-[NUM] to V-[NUM];2023-04-28;2023-03-21;250.0;250.0;
75203;2;12980207;Gewindebolzen;7001;PSA Adsorber V-[NUM] to V-[NUM];2023-04-28;2023-03-21;85.0;85.0;gest.
75203;3;63601445;Sechskantmutter;7010;PSA Adsorber V-[NUM] to V-[NUM];2023-04-28;2023-03-21;200.0;200.0;gest.
75203;4;12980207;U-Scheibe;7020;PSA Adsorber V-[NUM] to V-[NUM];2023-04-28;2023-03-21;100.0;100.0;
75203;7;12980207;Federring;7021;PSA Adsorber V-[NUM] to V-[NUM];2023-04-28;2023-03-21;100.0;100.0;
75203;8;12980207;Gewindebolzen;7001;PSA Adsorber V-[NUM] to V-[NUM];2023-04-28;2023-03-21;5.0;5.0;gest.
75203;12;12980207;Sechskantschraube;7000;Tail Gas Filter S-[NUM];2023-04-28;2023-03-21;10.0;10.0;
75203;9;12980207;Sechskantmutter;7010;PSA Adsorber V-[NUM] to V-[NUM];2023-04-28;2023-03-21;40.0;40.0;gest.
75203;10;12980207;U-Scheibe;7020;PSA Adsorber V-[NUM] to V-[NUM];2023-04-28;2023-03-21;50.0;50.0;
75203;11;12980207;Sechskantmutter;7010;Tail Gas Filter S-[NUM];2023-04-28;2023-03-21;10.0;10.0;
74378;1;77312309;Korbbogenboden;2101;Unterteil C-[NUM];2023-02-03;2023-03-22;1.0;1.0;3.1
75211;7;20451194;Flachstahl;8000;"";2023-03-17;2023-03-22;55.0;55.0;
75211;1;20451194;Flachstahl;8000;"";2023-03-17;2023-03-22;2.0;2.0;2.2
75211;1;20451194;Flachstahl;8000;"";2023-03-17;2023-03-22;2.0;2.0;2.2
74752;6;97809442;Blindflansch;3020;"";2023-02-02;2023-03-22;4.0;4.0;3.1
74752;6;97809442;Blindflansch;3020;"";2023-02-02;2023-03-22;4.0;4.0;3.1
74752;6;97809442;Blindflansch;3020;"";2023-02-02;2023-03-22;4.0;4.0;3.1
75248;1;28731850;Mechanische Bearbeitung;10658;Ersatz-/Reserveteile;2023-03-20;2023-03-22;2.0;2.0;
75037;1;71078657;Korbbogenboden;2100;"";2023-03-24;2023-03-23;2.0;2.0;3.1
75037;1;71078657;Korbbogenboden;2100;"";2023-03-24;2023-03-23;2.0;2.0;3.1
74786;1;96262798;Kammprofildichtung;6110;[CODE]/[NUM] EA-[NUM] C;2023-02-22;2023-03-23;4.0;4.0;
74786;2;96262798;Kammprofildichtung;6110;[CODE]/[NUM] EA-[NUM] C;2023-02-22;2023-03-23;4.0;4.0;
74786;3;96262798;Kammprofildichtung;6110;[CODE]/[NUM] EA-705A;2023-02-22;2023-03-23;4.0;4.0;
74786;4;96262798;Kammprofildichtung;6110;[CODE]/[NUM] EA-705A;2023-02-22;2023-03-23;4.0;4.0;
74786;5;96262798;Kammprofildichtung;6100;[CODE]/[NUM] EA-705A;2023-02-22;2023-03-23;4.0;4.0;
74786;6;96262798;Kammprofildichtung;6100;[CODE]/[NUM] EA-[NUM] C;2023-02-22;2023-03-23;4.0;4.0;
74786;7;96262798;Kammprofildichtung;6100;"";2023-02-22;2023-03-23;8.0;8.0;
74786;7;96262798;Kammprofildichtung;6100;"";2023-02-22;2023-03-23;8.0;8.0;
74786;8;96262798;Kammprofildichtung;6100;"";2023-02-22;2023-03-23;12.0;12.0;
74786;8;96262798;Kammprofildichtung;6100;"";2023-02-22;2023-03-23;12.0;12.0;
75157;1;97809442;V-Flansch;3000;Prozessgaskühler SW-[NUM] (+ Brennk. SD-[NUM]);2023-03-06;2023-03-27;2.0;2.0;3.1
75157;3;97809442;V-Flansch;3000;Prozessgaskühler SW-[NUM] (+ Brennk. SD-[NUM]);2023-03-06;2023-03-27;1.0;1.0;3.1
75157;5;97809442;V-Flansch;3000;Prozessgaskühler SW-[NUM] (+ Brennk. SD-[NUM]);2023-03-06;2023-03-27;10.0;10.0;3.1
75157;6;97809442;V-Flansch;3000;Prozessgaskühler SW-[NUM] (+ Brennk. SD-[NUM]);2023-03-06;2023-03-27;1.0;1.0;3.1
75157;7;97809442;V-Flansch;3000;Prozessgaskühler SW-[NUM] (+ Brennk. SD-[NUM]);2023-03-06;2023-03-27;1.0;1.0;3.1
75157;10;97809442;V-Flansch;3000;(Prozessgaskühler SW-[NUM] +) Brennk. SD-[NUM];2023-03-06;2023-03-27;1.0;1.0;3.1
75157;11;97809442;V-Flansch;3000;(Prozessgaskühler SW-[NUM] +) Brennk. SD-[NUM];2023-03-06;2023-03-27;1.0;1.0;3.1
75157;13;97809442;V-Flansch;3000;(Prozessgaskühler SW-[NUM] +) Brennk. SD-[NUM];2023-03-06;2023-03-27;10.0;10.0;3.1
75157;14;97809442;V-Flansch;3000;(Prozessgaskühler SW-[NUM] +) Brennk. SD-[NUM];2023-03-06;2023-03-27;2.0;2.0;3.1
75002;1;49689366;Kammprofildichtung;6110;"";2023-03-31;2023-03-28;24.0;4.0;
75002;1;49689366;Kammprofildichtung;6110;"";2023-03-31;2023-03-28;24.0;4.0;
75002;2;49689366;Kammprofildichtung;6110;Bündel m. SK EA-4408AB [CODE]/[NUM] C-St;2023-03-31;2023-03-28;8.0;8.0;
75002;3;49689366;Kammprofildichtung;6110;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-03-31;2023-03-28;4.0;4.0;
75002;4;49689366;Kammprofildichtung;6110;Bündel m. SK EA-[NUM] [CODE]/[NUM] C-St;2023-03-31;2023-03-28;4.0;4.0;
75002;5;49689366;Kammprofildichtung;6110;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-03-31;2023-03-28;4.0;4.0;
75002;6;49689366;Kammprofildichtung;6110;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-03-31;2023-03-28;4.0;4.0;
75002;7;49689366;Kammprofildichtung;6110;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-03-31;2023-03-28;4.0;4.0;
75002;8;49689366;Kammprofildichtung;6110;VK+Bündel m.SK EA-[NUM]-B [CODE]/[NUM] CS;2023-03-31;2023-03-28;8.0;8.0;
75002;10;49689366;Kammprofildichtung;6100;VK+Bündel m.SK EA-[NUM]-B [CODE]/[NUM] CS;2023-03-31;2023-03-28;4.0;4.0;
75002;11;49689366;Kammprofildichtung;6110;VK+Bündel m.SK EA-[NUM]-B [CODE]/[NUM] CS;2023-03-31;2023-03-28;4.0;4.0;
75002;12;49689366;Kammprofildichtung;6110;Bündel m. SK EA-[NUM] [CODE]/[NUM] C-St;2023-03-31;2023-03-28;4.0;4.0;
75002;14;49689366;Kammprofildichtung;6100;Wärmetauscher EA-[NUM] AEM814_6000 C-St;2023-03-31;2023-03-28;8.0;8.0;
75002;15;49689366;Kammprofildichtung;6100;Wärmetauscher EA-[NUM] BEM273_2440 C-St;2023-03-31;2023-03-28;8.0;8.0;
75002;16;49689366;Kammprofildichtung;6100;Wärmetauscher EA-[NUM] BEM273_2440 C-St;2023-03-31;2023-03-28;8.0;8.0;
75002;20;49689366;Kammprofildichtung;6110;Bündel m. SK [CODE] [CODE]/[NUM] C-St;2023-03-31;2023-03-28;4.0;4.0;
75002;21;49689366;Kammprofildichtung;6110;Bündel m. SK [CODE] [CODE]/[NUM] C-St;2023-03-31;2023-03-28;4.0;4.0;
75002;22;49689366;Kammprofildichtung;6100;Bündel m. SK [CODE]-S [CODE]/[NUM] C-St;2023-03-31;2023-03-28;8.0;8.0;
75002;23;49689366;Kammprofildichtung;6110;Bündel m. SK EA-[NUM] [CODE]/[NUM] C-St;2023-03-31;2023-03-28;4.0;4.0;
75296;7;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-03-24;2023-03-28;5.0;5.0;
75045;1;63601445;Stiftschraube;7002;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-04-04;2023-03-29;1.0;1.0;
75045;2;63601445;Ringmutter;7018;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-04-04;2023-03-29;1.0;1.0;gest.
75045;3;63601445;Gewindebolzen;7001;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-04-04;2023-03-29;1.0;1.0;
75045;4;63601445;Ringschraube;7033;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-04-04;2023-03-29;4.0;4.0;gest.
75045;5;63601445;Stiftschraube;7002;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-04-04;2023-03-29;1.0;1.0;
75045;6;63601445;Gewindebolzen;7001;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-04-04;2023-03-29;5.0;5.0;
75045;7;63601445;Ringmutter;7018;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-04-04;2023-03-29;1.0;1.0;gest.
75045;8;63601445;Stiftschraube;7002;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-04-04;2023-03-29;1.0;1.0;
75045;9;63601445;Ringmutter;7018;VK+Bündel m.SK EA-[NUM]-B [CODE]/[NUM] CS;2023-04-04;2023-03-29;1.0;1.0;gest.
75045;11;63601445;Ringschraube;7033;VK+Bündel m.SK EA-[NUM]-B [CODE]/[NUM] CS;2023-04-04;2023-03-29;4.0;4.0;gest.
75045;13;63601445;U-Scheibe;7020;Vorkammer [CODE]-S [CODE]/[NUM] C-St;2023-04-04;2023-03-29;100.0;100.0;
75045;14;63601445;Sechskantschraube;7000;Vorkammer [CODE]-S [CODE]/[NUM] C-St;2023-04-04;2023-03-29;100.0;100.0;
75045;15;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;100.0;100.0;
75045;15;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;100.0;100.0;
75045;16;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;100.0;100.0;
75045;16;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;100.0;100.0;
75045;16;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;100.0;100.0;
75045;16;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;100.0;100.0;
75045;17;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;700.0;700.0;
75045;17;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;700.0;700.0;
75045;17;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;700.0;700.0;
75045;17;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;700.0;700.0;
75045;17;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;700.0;700.0;
75045;17;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;700.0;700.0;
75045;17;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;700.0;700.0;
75045;17;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;700.0;700.0;
75045;17;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;700.0;700.0;
75045;18;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;600.0;600.0;
75045;18;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;600.0;600.0;
75045;18;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;600.0;600.0;
75045;18;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;600.0;600.0;
75045;18;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;600.0;600.0;
75045;18;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;600.0;600.0;
75045;18;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;600.0;600.0;
75045;19;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;500.0;500.0;
75045;19;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;500.0;500.0;
75045;19;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;500.0;500.0;
75045;19;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;500.0;500.0;
75045;20;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;500.0;500.0;
75045;20;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;500.0;500.0;
75045;20;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;500.0;500.0;
75045;20;63601445;U-Scheibe;7020;"";2023-04-04;2023-03-29;500.0;500.0;
75045;21;63601445;Ringmutter;7018;"";2023-04-04;2023-03-29;4.0;4.0;gest.
75045;21;63601445;Ringmutter;7018;"";2023-04-04;2023-03-29;4.0;4.0;gest.
75045;21;63601445;Ringmutter;7018;"";2023-04-04;2023-03-29;4.0;4.0;gest.
75045;22;63601445;Gewindebolzen;7001;"";2023-04-04;2023-03-29;40.0;40.0;
75045;22;63601445;Gewindebolzen;7001;"";2023-04-04;2023-03-29;40.0;40.0;
75045;22;63601445;Gewindebolzen;7001;"";2023-04-04;2023-03-29;40.0;40.0;
75045;22;63601445;Gewindebolzen;7001;"";2023-04-04;2023-03-29;40.0;40.0;
75045;22;63601445;Gewindebolzen;7001;"";2023-04-04;2023-03-29;40.0;40.0;
75045;23;63601445;Gewindebolzen;7001;"";2023-04-04;2023-03-29;20.0;20.0;
75045;23;63601445;Gewindebolzen;7001;"";2023-04-04;2023-03-29;20.0;20.0;
75045;23;63601445;Gewindebolzen;7001;"";2023-04-04;2023-03-29;20.0;20.0;
75045;24;63601445;Gewindestift mit Innensechskant;7006;"";2023-04-04;2023-03-29;25.0;25.0;
75045;24;63601445;Gewindestift mit Innensechskant;7006;"";2023-04-04;2023-03-29;25.0;25.0;
75045;24;63601445;Gewindestift mit Innensechskant;7006;"";2023-04-04;2023-03-29;25.0;25.0;
75045;24;63601445;Gewindestift mit Innensechskant;7006;"";2023-04-04;2023-03-29;25.0;25.0;
75045;25;63601445;Ringmutter;7018;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-04-04;2023-03-29;1.0;1.0;gest.
75045;26;63601445;Ringschraube;7033;"";2023-04-04;2023-03-29;60.0;60.0;gest.
75045;26;63601445;Ringschraube;7033;"";2023-04-04;2023-03-29;60.0;60.0;gest.
75045;26;63601445;Ringschraube;7033;"";2023-04-04;2023-03-29;60.0;60.0;gest.
75045;26;63601445;Ringschraube;7033;"";2023-04-04;2023-03-29;60.0;60.0;gest.
75045;26;63601445;Ringschraube;7033;"";2023-04-04;2023-03-29;60.0;60.0;gest.
75045;26;63601445;Ringschraube;7033;"";2023-04-04;2023-03-29;60.0;60.0;gest.
75045;26;63601445;Ringschraube;7033;"";2023-04-04;2023-03-29;60.0;60.0;gest.
75045;26;63601445;Ringschraube;7033;"";2023-04-04;2023-03-29;60.0;60.0;gest.
75045;26;63601445;Ringschraube;7033;"";2023-04-04;2023-03-29;60.0;60.0;gest.
75045;27;63601445;Ringschraube;7033;"";2023-04-04;2023-03-29;15.0;15.0;gest.
75045;27;63601445;Ringschraube;7033;"";2023-04-04;2023-03-29;15.0;15.0;gest.
75045;27;63601445;Ringschraube;7033;"";2023-04-04;2023-03-29;15.0;15.0;gest.
75045;28;63601445;Stiftschraube;7002;"";2023-04-04;2023-03-29;4.0;4.0;
75045;28;63601445;Stiftschraube;7002;"";2023-04-04;2023-03-29;4.0;4.0;
75045;28;63601445;Stiftschraube;7002;"";2023-04-04;2023-03-29;4.0;4.0;
75283;3;76170312;Zusatzkosten;12001;Abhitzekessel EA-[NUM] (ohne Brennkammer);2023-03-30;2023-03-30;1.0;1.0;
75283;4;76170312;Zusatzkosten;12001;Abhitzekessel EA-[NUM] (ohne Brennkammer);2023-03-30;2023-03-30;1.0;1.0;
75002;9;49689366;Kammprofildichtung;6100;VK+Bündel m.SK EA-[NUM]-B [CODE]/[NUM] CS;2023-03-31;2023-03-30;4.0;4.0;
75002;13;49689366;Kammprofildichtung;6100;Wärmetauscher EA-[NUM] AEM814_6000 C-St;2023-03-31;2023-03-30;10.0;10.0;
75332;1;41781068;Nahtloses Rohr;5100;Tail Gas Filter S-[NUM];2023-04-06;2023-04-05;1.0;1.0;
75332;3;41781068;Rohrbogen, nahtlos;5500;Reaktor C-[NUM];2023-04-06;2023-04-05;1.0;1.0;3.1
75332;4;41781068;Nahtloses Rohr;5100;Reaktor C-[NUM];2023-04-06;2023-04-05;6.0;6.0;3.1
75332;6;41781068;Nahtloses Rohr;5100;"";2023-04-06;2023-04-05;0.19;0.19;3.1
75332;6;41781068;Nahtloses Rohr;5100;"";2023-04-06;2023-04-05;0.19;0.19;3.1
75332;6;41781068;Nahtloses Rohr;5100;"";2023-04-06;2023-04-05;0.19;0.19;3.1
75332;6;41781068;Nahtloses Rohr;5100;"";2023-04-06;2023-04-05;0.19;0.19;3.1
75337;6;76363105;V-Flansch;3000;"";2023-04-19;2023-04-06;2.0;2.0;3.1
75337;6;76363105;V-Flansch;3000;"";2023-04-19;2023-04-06;2.0;2.0;3.1
75337;7;76363105;Blindflansch;3020;"";2023-04-06;2023-04-06;2.0;2.0;3.1
75337;7;76363105;Blindflansch;3020;"";2023-04-06;2023-04-06;2.0;2.0;3.1
75304;12;23906323;Zusatzkosten;12001;"";2023-03-31;2023-04-06;5.0;5.0;
75002;17;49689366;Kammprofildichtung;6110;Wärmetauscher EA-[NUM] BEM273_2440 C-St;2023-03-31;2023-04-06;4.0;4.0;
75002;18;49689366;Kammprofildichtung;6110;Wärmetauscher EA-[NUM] BEM273_2440 C-St;2023-03-31;2023-04-06;4.0;4.0;
75002;19;49689366;Kammprofildichtung;6110;Wärmetauscher EA-[NUM] BEM273_2440 C-St;2023-03-31;2023-04-06;4.0;4.0;
75002;24;49689366;Kammprofildichtung;6110;"";2023-03-31;2023-04-06;24.0;24.0;
75002;24;49689366;Kammprofildichtung;6110;"";2023-03-31;2023-04-06;24.0;24.0;
75107;1;37743770;Durchg. Flachdichtung;6020;PSA Adsorber V-[NUM] to V-[NUM];2023-04-11;2023-04-11;5.0;5.0;
75107;2;37743770;Flachdichtung;6000;PSA Adsorber V-[NUM] to V-[NUM];2023-04-11;2023-04-11;5.0;5.0;
75107;3;37743770;Flachdichtung;6000;PSA Adsorber V-[NUM] to V-[NUM];2023-04-11;2023-04-11;5.0;5.0;
75107;4;37743770;Flachdichtung;6011;Tail Gas Filter S-[NUM];2023-04-11;2023-04-11;2.0;2.0;
74975;1;37743770;Flachdichtung;6011;VK+Bündel m.SK EA-[NUM]-B [CODE]/[NUM] CS;2023-03-31;2023-04-11;1.0;1.0;
74975;2;37743770;Flachdichtung;6011;VK+Bündel m.SK EA-[NUM]-B [CODE]/[NUM] CS;2023-03-31;2023-04-11;2.0;2.0;
74975;3;37743770;Flachdichtung;6011;VKD+VK+Endhaube EA-[NUM] [CODE]/[NUM];2023-03-31;2023-04-11;2.0;2.0;
74975;4;37743770;Flachdichtung;6011;VKD+VK+Endhaube EA-[NUM] [CODE]/[NUM];2023-03-31;2023-04-11;2.0;2.0;
74975;5;37743770;Flachdichtung;6011;Vorkammer [CODE]-S [CODE]/[NUM] C-St;2023-03-31;2023-04-11;4.0;4.0;
74975;6;37743770;Flachdichtung;6011;Vorkammer [CODE]-S [CODE]/[NUM] C-St;2023-03-31;2023-04-11;2.0;2.0;
74975;7;37743770;Flachdichtung;6000;Wärmetauscher EA-[NUM] AEM814_6000 C-St;2023-03-31;2023-04-11;2.0;2.0;
75109;1;37743770;Flachdichtung;6011;Filtergehäuse [NUM]-[NUM];2023-03-22;2023-04-11;8.0;8.0;
75109;2;37743770;Dämmplatte;1000;Filtergehäuse [NUM]-[NUM];2023-03-22;2023-04-11;32.0;32.0;
75105;1;99556068;LWN-Flansch;3400;Filtergehäuse [NUM]-[NUM];2023-03-15;2023-04-11;8.0;8.0;3.1
74854;1;49689366;Flachdichtung;6011;"";2023-03-10;2023-04-11;16.0;16.0;
74854;1;49689366;Flachdichtung;6011;"";2023-03-10;2023-04-11;16.0;16.0;
74854;2;49689366;Flachdichtung;6011;"";2023-03-10;2023-04-11;8.0;8.0;
74854;2;49689366;Flachdichtung;6011;"";2023-03-10;2023-04-11;8.0;8.0;
74854;3;49689366;Kammprofildichtung;6100;"";2023-03-10;2023-04-11;12.0;12.0;
74854;3;49689366;Kammprofildichtung;6100;"";2023-03-10;2023-04-11;12.0;12.0;
74854;4;49689366;Kammprofildichtung;6100;"";2023-03-10;2023-04-11;8.0;8.0;
74854;4;49689366;Kammprofildichtung;6100;"";2023-03-10;2023-04-11;8.0;8.0;
74854;5;49689366;Kammprofildichtung;6100;"";2023-03-10;2023-04-11;8.0;8.0;
74854;5;49689366;Kammprofildichtung;6100;"";2023-03-10;2023-04-11;8.0;8.0;
74854;6;49689366;Kammprofildichtung;6100;"";2023-03-10;2023-04-11;8.0;8.0;
74854;6;49689366;Kammprofildichtung;6100;"";2023-03-10;2023-04-11;8.0;8.0;
74854;7;49689366;Kammprofildichtung;6100;"";2023-03-10;2023-04-11;8.0;8.0;
74854;7;49689366;Kammprofildichtung;6100;"";2023-03-10;2023-04-11;8.0;8.0;
74854;8;49689366;Allgemeiner Artikel (DUMMY);12000;"";2023-01-09;2023-04-11;5.0;5.0;
75337;1;76363105;Blindflansch;3510;Bündel m.SK+VK EA-[NUM] [CODE]/[NUM] [NUM].[NUM];2023-04-19;2023-04-11;2.0;2.0;3.1
75282;1;33311984;Brennzuschnitt / Brennteil;10650;"";2023-04-06;2023-04-11;2.0;2.0;3.1
75282;1;33311984;Brennzuschnitt / Brennteil;10650;"";2023-04-06;2023-04-11;2.0;2.0;3.1
75282;2;33311984;Brennzuschnitt / Brennteil;10650;"";2023-04-06;2023-04-11;2.0;2.0;3.1
75282;2;33311984;Brennzuschnitt / Brennteil;10650;"";2023-04-06;2023-04-11;2.0;2.0;3.1
74993;1;96262798;Kammprofildichtung;6110;Wärmetauscher EA-[NUM] AEM814_6000 C-St;2023-03-31;2023-04-12;6.0;6.0;
74993;2;96262798;Kammprofildichtung;6110;Wärmetauscher EA-[NUM] AEM814_6000 C-St;2023-03-31;2023-04-12;4.0;4.0;
74993;3;96262798;Kammprofildichtung;6110;Vorkammer [CODE]-S [CODE]/[NUM] C-St;2023-03-31;2023-04-12;16.0;16.0;
75340;2;49689366;Kammprofildichtung;6100;Prozessgaskühler SW-[NUM] (+ Brennk. SD-[NUM]);2023-04-28;2023-04-13;10.0;10.0;
75340;3;49689366;Kammprofildichtung;6100;Prozessgaskühler SW-[NUM] (+ Brennk. SD-[NUM]);2023-04-28;2023-04-13;6.0;6.0;
75340;5;49689366;Kammprofildichtung;6100;Prozessgaskühler SW-[NUM] (+ Brennk. SD-[NUM]);2023-04-28;2023-04-13;3.0;3.0;
75340;6;49689366;Kammprofildichtung;6100;Prozessgaskühler SW-[NUM] (+ Brennk. SD-[NUM]);2023-04-28;2023-04-13;6.0;6.0;
75340;7;49689366;Kammprofildichtung;6100;Prozessgaskühler SW-[NUM] (+ Brennk. SD-[NUM]);2023-04-28;2023-04-13;1.0;1.0;
75340;8;49689366;Kammprofildichtung;6100;Prozessgaskühler SW-[NUM] (+ Brennk. SD-[NUM]);2023-04-28;2023-04-13;6.0;6.0;
75340;12;49689366;Kammprofildichtung;6100;Prozessgaskühler SW-[NUM] (+ Brennk. SD-[NUM]);2023-04-28;2023-04-13;2.0;2.0;
75340;14;49689366;Allgemeiner Artikel (DUMMY);12000;"";2023-04-28;2023-04-13;4.0;4.0;
75352;2;24970570;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-04-12;2023-04-13;1.0;1.0;3.1
75352;2;24970570;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-04-12;2023-04-13;1.0;1.0;3.1
75352;2;24970570;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-04-12;2023-04-13;1.0;1.0;3.1
75352;2;24970570;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-04-12;2023-04-13;1.0;1.0;3.1
75352;2;24970570;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-04-12;2023-04-13;1.0;1.0;3.1
75352;2;24970570;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-04-12;2023-04-13;1.0;1.0;3.1
75352;2;24970570;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-04-12;2023-04-13;1.0;1.0;3.1
75352;2;24970570;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-04-12;2023-04-13;1.0;1.0;3.1
75352;2;24970570;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-04-12;2023-04-13;1.0;1.0;3.1
75352;2;24970570;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-04-12;2023-04-13;1.0;1.0;3.1
75352;2;24970570;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-04-12;2023-04-13;1.0;1.0;3.1
75352;2;24970570;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-04-12;2023-04-13;1.0;1.0;3.1
75277;1;63187990;Umlenkblech;1320;Bündel m. SK [CODE] [CODE]/[NUM] C-St;2023-04-13;2023-04-14;26.0;26.0;
75277;2;63187990;Umlenkblech;1320;Bündel m. SK [CODE] [CODE]/[NUM] C-St;2023-04-13;2023-04-14;26.0;26.0;
75277;3;63187990;Umlenkblech;1320;Bündel m. SK [CODE] [CODE]/[NUM] C-St;2023-04-13;2023-04-14;26.0;26.0;
75277;4;63187990;Umlenkblech;1320;Bündel m. SK [CODE] [CODE]/[NUM] C-St;2023-04-13;2023-04-14;26.0;26.0;
75277;6;63187990;Umlenkblech B;1320;Bündel m.SK+VK EA-[NUM] [CODE]/[NUM] [NUM].[NUM];2023-04-13;2023-04-14;10.0;10.0;
75123;1;49689366;Flachdichtung;6011;Filtergehäuse [NUM]-[NUM];2023-03-22;2023-04-14;48.0;48.0;
74978;1;95570515;Holzsattel;8575;Vorkammer [CODE]-S [CODE]/[NUM] C-St;2023-03-31;2023-04-17;4.0;4.0;
74978;2;95570515;Holzsattel;8575;Bündel m. SK [CODE]-S [CODE]/[NUM] C-St;2023-03-31;2023-04-17;2.0;2.0;
